codigoestacion,COD_MPIO,NOM_MPIO,NOM_DPTO,LATITUD,LONGITUD,precip_acum_mm,precip_max_10min,n_estaciones,alerta,prop_alertas,categoria,tamaño
0026127010,63401,LA TEBAIDA,QUINDÍO,4.426884849,-75.81927335,5.0,2.6,4,1,0.13953488372093023,Ligera (5–15 mm),6.189531203042384
0026127010,76122,CAICEDONIA,VALLE DEL CAUCA,4.308997973,-75.83672567,5.0,2.6,4,1,0.13953488372093023,Ligera (5–15 mm),6.189531203042384
0026127010,76403,LA VICTORIA,VALLE DEL CAUCA,4.483511142,-75.96677303,5.0,2.6,4,1,0.13953488372093023,Ligera (5–15 mm),6.189531203042384
0026137220,63272,FILANDIA,QUINDÍO,4.669325347,-75.67146941,0.0,0.0,4,1,0.21052631578947367,Sin lluvia (0 mm),5.0
0026145090,66045,APÍA,RISARALDA,5.139635357,-75.95353871,0.1,0.1,4,1,0.09497206703910614,Muy ligera (< 5 mm),5.0
0026145090,66088,BELÉN DE UMBRÍA,RISARALDA,5.200398696,-75.86793893,0.1,0.1,4,1,0.09497206703910614,Muy ligera (< 5 mm),5.0
0026147140,17088,BELALCÁZAR,CALDAS,4.99467728,-75.81225989,0.4000000000000001,0.2,3,0,0.04526748971193416,Muy ligera (< 5 mm),5.0
0026147140,17616,RISARALDA,CALDAS,5.097563816,-75.73335166,0.4000000000000001,0.2,3,0,0.04526748971193416,Muy ligera (< 5 mm),5.0
0026147140,17665,SAN JOSÉ,CALDAS,5.083424513,-75.8101789,0.4000000000000001,0.2,3,0,0.04526748971193416,Muy ligera (< 5 mm),5.0
0026147140,17877,VITERBO,CALDAS,5.047822054,-75.879297,0.4000000000000001,0.2,3,0,0.04526748971193416,Muy ligera (< 5 mm),5.0
0026147140,66383,LA CELIA,RISARALDA,4.988127679,-76.00822678,0.4000000000000001,0.2,3,0,0.04526748971193416,Muy ligera (< 5 mm),5.0
0026147140,66440,MARSELLA,RISARALDA,4.942936185,-75.7532139,0.4000000000000001,0.2,3,0,0.04526748971193416,Muy ligera (< 5 mm),5.0
0026155110,17001,MANIZALES,CALDAS,5.08343301,-75.50727881,0.0,0.0,3,1,0.07964601769911504,Sin lluvia (0 mm),5.0
0026155110,17486,NEIRA,CALDAS,5.183358589,-75.50692977,0.0,0.0,3,1,0.07964601769911504,Sin lluvia (0 mm),5.0
0026155110,17524,PALESTINA,CALDAS,5.050342543,-75.66176266,0.0,0.0,3,1,0.07964601769911504,Sin lluvia (0 mm),5.0
0026155270,17873,VILLAMARÍA,CALDAS,4.940211591,-75.43544014,0.6000000000000001,0.2,4,1,0.18181818181818182,Muy ligera (< 5 mm),5.0
0026177030,66075,BALBOA,RISARALDA,4.918349676,-75.94275386,185.1,22.9,4,1,0.09205020920502092,Extrema (≥ 100 mm),22.0
0026177030,66400,LA VIRGINIA,RISARALDA,4.904704187,-75.85208162,185.1,22.9,4,1,0.09205020920502092,Extrema (≥ 100 mm),22.0
0026185020,5148,EL CARMEN DE VIBORAL,ANTIOQUIA,5.978078841,-75.2635361,5.0,1.2,3,1,0.06329113924050633,Ligera (5–15 mm),6.189531203042384
0026185020,5400,LA UNIÓN,ANTIOQUIA,5.940434685,-75.35429023,5.0,1.2,3,1,0.06329113924050633,Ligera (5–15 mm),6.189531203042384
0026185050,5002,ABEJORRAL,ANTIOQUIA,5.803728154,-75.43847353,0.0,0.0,4,1,0.0670391061452514,Sin lluvia (0 mm),5.0
0026185050,5467,MONTEBELLO,ANTIOQUIA,5.916853903,-75.51972693,0.0,0.0,4,1,0.0670391061452514,Sin lluvia (0 mm),5.0
0026185050,5679,SANTA BÁRBARA,ANTIOQUIA,5.878984956,-75.58330371,0.0,0.0,4,1,0.0670391061452514,Sin lluvia (0 mm),5.0
0026187040,5145,CARAMANTA,ANTIOQUIA,5.555275296,-75.63082096,0.0,0.0,4,0,0.04935622317596566,Sin lluvia (0 mm),5.0
0026187040,5390,LA PINTADA,ANTIOQUIA,5.746583958,-75.60220206,0.0,0.0,4,0,0.04935622317596566,Sin lluvia (0 mm),5.0
0026187040,5789,TÁMESIS,ANTIOQUIA,5.673758571,-75.70979974,0.0,0.0,4,0,0.04935622317596566,Sin lluvia (0 mm),5.0
0026187040,5856,VALPARAÍSO,ANTIOQUIA,5.651937802,-75.63083412,0.0,0.0,4,0,0.04935622317596566,Sin lluvia (0 mm),5.0
0026187040,17013,AGUADAS,CALDAS,5.616204006,-75.4554471,0.0,0.0,4,0,0.04935622317596566,Sin lluvia (0 mm),5.0
0026187040,17442,MARMATO,CALDAS,5.492632029,-75.60209955,0.0,0.0,4,0,0.04935622317596566,Sin lluvia (0 mm),5.0
0026187040,17513,PÁCORA,CALDAS,5.500035035,-75.48245057,0.0,0.0,4,0,0.04935622317596566,Sin lluvia (0 mm),5.0
0026207080,5861,VENECIA,ANTIOQUIA,5.956576355,-75.77722423,13.0,3.0,4,1,0.1326530612244898,Ligera (5–15 mm),9.514714542651761
0026217010,5042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,6.535711576,-75.90426658,0.0,0.0,2,1,0.06538461538461539,Sin lluvia (0 mm),5.0
0026217010,5125,CAICEDO,ANTIOQUIA,6.423463639,-75.99351498,0.0,0.0,2,1,0.06538461538461539,Sin lluvia (0 mm),5.0
0026225060,5656,SAN JERÓNIMO,ANTIOQUIA,6.438300409,-75.70310727,0.0,0.0,4,1,0.07861635220125786,Sin lluvia (0 mm),5.0
0026225060,5761,SOPETRÁN,ANTIOQUIA,6.520164552,-75.74580903,0.0,0.0,4,1,0.07861635220125786,Sin lluvia (0 mm),5.0
0026237040,5790,TARAZÁ,ANTIOQUIA,7.488875998,-75.40189438,0.0,0.0,5,1,0.06553911205073996,Sin lluvia (0 mm),5.0
0026237040,5854,VALDIVIA,ANTIOQUIA,7.265404213,-75.40094502,0.0,0.0,5,1,0.06553911205073996,Sin lluvia (0 mm),5.0
0026237100,5411,LIBORINA,ANTIOQUIA,6.723990935,-75.78300046,0.0,0.0,3,1,0.06353591160220995,Sin lluvia (0 mm),5.0
0026237100,5501,OLAYA,ANTIOQUIA,6.611418083,-75.77567097,0.0,0.0,3,1,0.06353591160220995,Sin lluvia (0 mm),5.0
0026237100,5628,SABANALARGA,ANTIOQUIA,6.901000506,-75.79222754,0.0,0.0,3,1,0.06353591160220995,Sin lluvia (0 mm),5.0
0026247010,5120,CÁCERES,ANTIOQUIA,7.665155105,-75.22369744,0.0,0.0,4,1,0.06477732793522267,Sin lluvia (0 mm),5.0
0026247020,23350,LA APARTADA,CÓRDOBA,8.052218422,-75.28816022,0.0,0.0,4,1,0.07086614173228346,Sin lluvia (0 mm),5.0
0026255030,5107,BRICEÑO,ANTIOQUIA,7.111788462,-75.56223474,0.2,0.1,4,1,0.15083798882681565,Muy ligera (< 5 mm),5.0
0027010810,5266,ENVIGADO,ANTIOQUIA,6.154394922,-75.54686779,2.9,0.7,2,0,0.05157593123209169,Muy ligera (< 5 mm),5.0
0027011100,5736,SEGOVIA,ANTIOQUIA,7.26692339,-74.62163926,2.6,1.4,2,1,0.05730659025787966,Muy ligera (< 5 mm),5.0
0027015190,5190,CISNEROS,ANTIOQUIA,6.550065431,-75.08254116,12.0,0.4,2,1,0.054441260744985676,Ligera (5–15 mm),9.178100638240178
0027015190,5310,GÓMEZ PLATA,ANTIOQUIA,6.709562839,-75.19270291,12.0,0.4,2,1,0.054441260744985676,Ligera (5–15 mm),9.178100638240178
0027015190,5690,SANTO DOMINGO,ANTIOQUIA,6.481044132,-75.14260097,12.0,0.4,2,1,0.054441260744985676,Ligera (5–15 mm),9.178100638240178
0027015190,5890,YOLOMBÓ,ANTIOQUIA,6.64442786,-75.02990266,12.0,0.4,2,1,0.054441260744985676,Ligera (5–15 mm),9.178100638240178
0027015260,5030,AMAGÁ,ANTIOQUIA,6.032921994,-75.7080031,13.6,7.8,2,0,0.05142857142857143,Ligera (5–15 mm),9.709877781958319
0027015260,5129,CALDAS,ANTIOQUIA,6.054446841,-75.62642674,13.6,7.8,2,0,0.05142857142857143,Ligera (5–15 mm),9.709877781958319
0027015260,5380,LA ESTRELLA,ANTIOQUIA,6.137595883,-75.64895499,13.6,7.8,2,0,0.05142857142857143,Ligera (5–15 mm),9.709877781958319
0027015280,5086,BELMIRA,ANTIOQUIA,6.665853953,-75.68621659,0.0,0.0,4,1,0.06570155902004454,Sin lluvia (0 mm),5.0
0027015280,5264,ENTRERRÍOS,ANTIOQUIA,6.594656004,-75.55913083,0.0,0.0,4,1,0.06570155902004454,Sin lluvia (0 mm),5.0
0027015310,5088,BELLO,ANTIOQUIA,6.358841086,-75.58973588,0.0,0.0,4,1,0.07283763277693475,Sin lluvia (0 mm),5.0
0027015310,5212,COPACABANA,ANTIOQUIA,6.351882893,-75.50075633,0.0,0.0,4,1,0.07283763277693475,Sin lluvia (0 mm),5.0
0027015310,5237,DONMATÍAS,ANTIOQUIA,6.492403905,-75.42227687,0.0,0.0,4,1,0.07283763277693475,Sin lluvia (0 mm),5.0
0027015310,5308,GIRARDOTA,ANTIOQUIA,6.379745895,-75.44795744,0.0,0.0,4,1,0.07283763277693475,Sin lluvia (0 mm),5.0
0027015310,5664,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,6.458666308,-75.5624839,0.0,0.0,4,1,0.07283763277693475,Sin lluvia (0 mm),5.0
0027015320,5647,SAN ANDRÉS DE CUERQUÍA,ANTIOQUIA,6.918427233,-75.6657758,2.3,1.4,4,1,0.11345646437994723,Muy ligera (< 5 mm),5.0
0027015320,5658,SAN JOSÉ DE LA MONTAÑA,ANTIOQUIA,6.823258913,-75.67770826,2.3,1.4,4,1,0.11345646437994723,Muy ligera (< 5 mm),5.0
0027015320,5686,SANTA ROSA DE OSOS,ANTIOQUIA,6.675827825,-75.43814333,2.3,1.4,4,1,0.11345646437994723,Muy ligera (< 5 mm),5.0
0027015330,5001,MEDELLÍN,ANTIOQUIA,6.257590259,-75.61103107,53.145999999999994,10.354,6,1,0.12779552715654952,Fuerte (30–60 mm),17.930112609994914
0027015330,5360,ITAGÜÍ,ANTIOQUIA,6.179279438,-75.6142037,53.145999999999994,10.354,6,1,0.12779552715654952,Fuerte (30–60 mm),17.930112609994914
0027025030,5040,ANORÍ,ANTIOQUIA,7.193110778,-75.10848954,0.2,0.2,2,1,0.06395348837209303,Muy ligera (< 5 mm),5.0
0027027060,5038,ANGOSTURA,ANTIOQUIA,6.861498764,-75.358316,0.0,0.0,4,1,0.09497206703910614,Sin lluvia (0 mm),5.0
0027027060,5134,CAMPAMENTO,ANTIOQUIA,7.036017478,-75.28766178,0.0,0.0,4,1,0.09497206703910614,Sin lluvia (0 mm),5.0
0027027060,5150,CAROLINA,ANTIOQUIA,6.754821442,-75.30590654,0.0,0.0,4,1,0.09497206703910614,Sin lluvia (0 mm),5.0
0027027060,5887,YARUMAL,ANTIOQUIA,6.9881309,-75.45439957,0.0,0.0,4,1,0.09497206703910614,Sin lluvia (0 mm),5.0
0027035050,5250,EL BAGRE,ANTIOQUIA,7.704633351,-74.66427726,7.4,0.6,2,0,0.05357142857142857,Ligera (5–15 mm),7.383725258006045
0027037010,5495,NECHÍ,ANTIOQUIA,7.983477394,-74.65844186,0.0,0.0,4,1,0.08276797829036635,Sin lluvia (0 mm),5.0
0027037020,5895,ZARAGOZA,ANTIOQUIA,7.474004006,-74.85848326,0.20000000000000004,0.2,3,1,0.08333333333333333,Muy ligera (< 5 mm),5.0
0028015070,20443,MANAURE BALCÓN DEL CESAR,CESAR,10.38027852,-73.00706275,0.0,0.0,3,1,0.06217616580310881,Sin lluvia (0 mm),5.0
0028015070,44110,EL MOLINO,LA GUAJIRA,10.63669646,-72.8858431,0.0,0.0,3,1,0.06217616580310881,Sin lluvia (0 mm),5.0
0028015070,44420,LA JAGUA DEL PILAR,LA GUAJIRA,10.4580941,-73.07209193,0.0,0.0,3,1,0.06217616580310881,Sin lluvia (0 mm),5.0
0028015070,44855,URUMITA,LA GUAJIRA,10.4947021,-72.98623991,0.0,0.0,3,1,0.06217616580310881,Sin lluvia (0 mm),5.0
0028015070,44874,VILLANUEVA,LA GUAJIRA,10.58364755,-72.97520286,0.0,0.0,3,1,0.06217616580310881,Sin lluvia (0 mm),5.0
0028025090,20013,AGUSTÍN CODAZZI,CESAR,9.949215908,-73.22358244,47.6,6.8,3,0,0.04151624548736462,Fuerte (30–60 mm),17.062567538281897
0028025090,20045,BECERRIL,CESAR,9.727732939,-73.25250522,47.6,6.8,3,0,0.04151624548736462,Fuerte (30–60 mm),17.062567538281897
0028025090,20400,LA JAGUA DE IBIRICO,CESAR,9.52099808,-73.32249338,47.6,6.8,3,0,0.04151624548736462,Fuerte (30–60 mm),17.062567538281897
0028025120,20621,LA PAZ,CESAR,10.24440562,-73.07824569,0.1,0.1,4,0,0.050397877984084884,Muy ligera (< 5 mm),5.0
0028025502,20001,VALLEDUPAR,CESAR,10.21890277,-73.45784764,0.0,0.0,4,1,0.056439942112879886,Sin lluvia (0 mm),5.0
